flight_i,flight_j,gap_slots,slack_available,buffer_i_no_conn,buffer_j_no_conn,buffer_i_conn,buffer_j_conn,constraint_rhs,constraint_lhs,binding,dep_airport_j,airline_j,buf_j_change
12304,11828,1,150,17.6,30.0,15.0,30.0,150,15.0,False,DCA,American Eagle Airlines Inc.,0.0
12307,12302,1,150,17.1,23.33,17.1,23.33,150,6.22,False,ORD,United Air Lines Inc.,0.0
12321,12319,1,150,16.58,22.52,16.58,22.52,150,5.94,False,LAS,Southwest Airlines Co.,0.0
12325,12567,1,150,16.16,22.24,16.16,22.24,150,6.08,False,DAL,Southwest Airlines Co.,0.0
12328,11235,2,330,16.32,30.0,15.0,30.0,330,15.0,False,BWI,American Airlines Inc.,0.0
12335,11415,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,FLL,JetBlue Airways,-15.0
12336,11415,1,150,29.79,30.0,29.79,15.0,150,-14.79,False,FLL,JetBlue Airways,-15.0
12338,11364,1,150,22.9,30.0,22.9,15.0,150,-7.9,False,FLL,JetBlue Airways,-15.0
12339,11364,1,150,24.17,30.0,24.17,15.0,150,-9.17,False,FLL,JetBlue Airways,-15.0
12341,11386,1,150,22.51,30.0,22.51,15.0,150,-7.51,False,MCO,JetBlue Airways,-15.0
12342,11364,1,150,26.62,30.0,26.62,15.0,150,-11.62,False,FLL,JetBlue Airways,-15.0
12345,11386,1,150,22.71,30.0,22.71,15.0,150,-7.71,False,MCO,JetBlue Airways,-15.0
12350,11377,1,150,23.18,30.0,23.18,15.0,150,-8.18,False,FLL,JetBlue Airways,-15.0
12353,12173,1,150,15.75,30.0,15.75,15.0,150,-0.75,False,TPA,United Air Lines Inc.,-15.0
12354,11377,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,FLL,JetBlue Airways,-15.0
12356,12362,1,150,19.36,20.87,19.36,20.87,150,1.51,False,ORD,Southwest Airlines Co.,0.0
12375,12211,1,150,23.3,30.0,23.3,15.0,150,-8.3,False,DEN,United Air Lines Inc.,-15.0
12380,12211,1,150,19.48,30.0,19.48,15.0,150,-4.48,False,DEN,United Air Lines Inc.,-15.0
12381,12211,1,150,24.81,30.0,24.81,15.0,150,-9.81,False,DEN,United Air Lines Inc.,-15.0
12382,12211,1,150,23.06,30.0,23.06,15.0,150,-8.06,False,DEN,United Air Lines Inc.,-15.0
12384,12211,1,150,23.41,30.0,23.41,15.0,150,-8.41,False,DEN,United Air Lines Inc.,-15.0
12385,12211,1,150,23.67,30.0,23.67,15.0,150,-8.67,False,DEN,United Air Lines Inc.,-15.0
12389,12211,1,150,25.21,30.0,25.21,15.0,150,-10.21,False,DEN,United Air Lines Inc.,-15.0
12390,12211,1,150,23.13,30.0,23.13,15.0,150,-8.13,False,DEN,United Air Lines Inc.,-15.0
12392,12211,1,150,24.01,30.0,24.01,15.0,150,-9.01,False,DEN,United Air Lines Inc.,-15.0
12395,12211,1,150,27.9,30.0,27.9,15.0,150,-12.9,False,DEN,United Air Lines Inc.,-15.0
12400,12211,1,150,24.39,30.0,24.39,15.0,150,-9.39,False,DEN,United Air Lines Inc.,-15.0
12402,12211,1,150,22.08,30.0,22.08,15.0,150,-7.08,False,DEN,United Air Lines Inc.,-15.0
12403,12211,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DEN,United Air Lines Inc.,-15.0
12405,12406,1,150,16.32,27.57,16.32,27.57,150,11.26,False,DEN,Southwest Airlines Co.,0.0
12406,11415,1,150,27.57,30.0,27.57,15.0,150,-12.57,False,FLL,JetBlue Airways,-15.0
12408,11415,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,FLL,JetBlue Airways,-15.0
12409,11415,1,150,24.06,30.0,24.06,15.0,150,-9.06,False,FLL,JetBlue Airways,-15.0
12410,11626,1,150,15.76,30.0,15.0,30.0,150,15.0,False,ATL,Delta Air Lines Inc,0.0
12416,12347,1,150,16.98,23.63,16.98,23.63,150,6.66,False,AUS,Southwest Airlines Co.,0.0
12418,11377,2,330,16.59,30.0,16.59,15.0,330,-1.59,False,FLL,JetBlue Airways,-15.0
12421,12426,2,330,23.17,14.83,23.17,14.83,330,-8.33,False,DEN,Southwest Airlines Co.,0.0
12425,12426,2,330,24.77,14.83,24.77,14.83,330,-9.94,False,DEN,Southwest Airlines Co.,0.0
12428,12426,2,330,22.49,14.83,22.49,14.83,330,-7.65,False,DEN,Southwest Airlines Co.,0.0
12437,12426,2,330,24.14,14.83,24.14,14.83,330,-9.31,False,DEN,Southwest Airlines Co.,0.0
12439,12426,2,330,22.92,14.83,22.92,14.83,330,-8.09,False,DEN,Southwest Airlines Co.,0.0
12441,12160,1,150,15.81,26.29,15.81,26.29,150,10.48,False,DEN,United Air Lines Inc.,0.0
12447,11387,2,330,12.7,30.0,12.7,30.0,330,17.3,False,MCO,JetBlue Airways,0.0
12448,11867,2,330,18.57,30.0,15.0,30.0,330,15.0,False,LAS,Spirit Air Lines,0.0
12450,11323,1,150,26.4,25.27,26.4,18.6,150,-7.8,False,SEA,Alaska Airlines Inc.,-6.669999999999998
12457,12267,1,150,27.86,30.0,27.86,17.14,150,-10.71,False,LAS,United Air Lines Inc.,-12.86
12458,12267,1,150,27.86,30.0,27.86,17.14,150,-10.71,False,LAS,United Air Lines Inc.,-12.86
12459,12267,1,150,27.86,30.0,27.86,17.14,150,-10.71,False,LAS,United Air Lines Inc.,-12.86
12463,12264,1,150,27.86,29.95,15.05,29.95,150,14.89,False,SAN,United Air Lines Inc.,0.0
12474,11548,1,150,17.51,30.0,17.51,15.0,150,-2.51,False,SAN,Delta Air Lines Inc,-15.0
12475,11548,1,150,15.61,30.0,15.61,15.0,150,-0.61,False,SAN,Delta Air Lines Inc,-15.0
12476,11548,1,150,14.91,30.0,14.91,15.0,150,0.09,False,SAN,Delta Air Lines Inc,-15.0
12481,10999,2,330,17.45,30.0,17.45,15.0,330,-2.45,False,ATL,Endeavor Air,-15.0
12482,11613,1,150,17.45,30.0,15.0,30.0,150,15.0,False,SAN,Delta Air Lines Inc,0.0
12485,10999,1,150,23.56,30.0,23.56,15.0,150,-8.56,False,ATL,Endeavor Air,-15.0
12486,10999,2,330,17.68,30.0,17.68,15.0,330,-2.68,False,ATL,Endeavor Air,-15.0
12519,12604,1,150,22.9,30.0,22.9,15.0,150,-7.9,False,DCA,Republic Airways,-15.0
12521,11673,2,330,14.29,30.0,14.29,30.0,330,15.71,False,ATL,Delta Air Lines Inc,0.0
12532,12527,2,330,15.91,25.13,15.91,25.13,330,9.22,False,BUR,Southwest Airlines Co.,0.0
12535,11796,1,150,18.11,30.0,18.11,15.0,150,-3.11,False,HNL,Hawaiian Airlines Inc.,-15.0
12542,12537,1,150,26.31,26.68,26.31,15.0,150,-11.31,False,LAS,Southwest Airlines Co.,-11.68
12544,11769,1,150,20.33,30.0,20.33,15.0,150,-5.33,False,MCO,Frontier Airlines Inc.,-15.0
12545,12537,1,150,30.0,26.68,30.0,15.0,150,-15.0,False,LAS,Southwest Airlines Co.,-11.68
12547,12527,2,330,15.13,25.13,15.13,25.13,330,10.0,False,BUR,Southwest Airlines Co.,0.0
12553,10999,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,ATL,Endeavor Air,-15.0
12554,11614,1,150,13.68,30.0,13.68,30.0,150,16.32,False,SEA,Delta Air Lines Inc,0.0
12560,12556,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,BNA,Southwest Airlines Co.,-15.0
12571,12242,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,ORD,United Air Lines Inc.,-15.0
12573,12576,1,150,16.54,30.0,16.54,15.0,150,-1.54,False,ORD,Southwest Airlines Co.,-15.0
12579,12576,1,150,19.58,30.0,19.58,15.0,150,-4.58,False,ORD,Southwest Airlines Co.,-15.0
12580,11385,1,150,28.35,30.0,15.0,15.0,150,0.0,False,MCO,JetBlue Airways,-15.0
12583,11385,1,150,24.92,30.0,24.92,15.0,150,-9.92,False,MCO,JetBlue Airways,-15.0
12584,11385,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MCO,JetBlue Airways,-15.0
12586,11385,1,150,22.77,30.0,22.77,15.0,150,-7.77,False,MCO,JetBlue Airways,-15.0
12590,12591,1,150,18.71,26.79,18.21,26.79,150,8.59,False,MDW,Southwest Airlines Co.,0.0
12592,11385,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MCO,JetBlue Airways,-15.0
12601,11229,2,330,11.8,30.0,11.8,30.0,330,18.2,False,RDU,American Airlines Inc.,0.0
12608,11501,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,PHL,Delta Air Lines Inc,-15.0
12617,11697,2,330,16.76,30.0,15.0,30.0,330,15.0,False,JFK,Delta Air Lines Inc,0.0
12619,11022,1,150,20.94,30.0,15.0,30.0,150,15.0,False,JFK,American Airlines Inc.,0.0
12630,12604,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DCA,Republic Airways,-15.0
12632,11281,2,330,19.19,28.97,19.19,15.0,330,-4.19,False,BOS,American Airlines Inc.,-13.969999999999999
12637,11082,1,150,24.11,30.0,15.0,30.0,150,15.0,False,ORD,American Airlines Inc.,0.0
12640,12266,1,150,16.67,26.32,16.67,26.32,150,9.65,False,IAD,United Air Lines Inc.,0.0
12644,12283,1,150,27.79,28.75,16.25,28.75,150,12.51,False,EWR,United Air Lines Inc.,0.0
12647,12983,2,330,24.79,30.0,24.79,15.0,330,-9.79,False,MSP,Alaska Airlines Inc.,-15.0
12648,13425,1,150,30.0,23.02,21.98,23.02,150,1.03,False,ATL,Spirit Air Lines,0.0
12649,12674,1,150,23.88,30.0,23.88,17.67,150,-6.21,False,LGA,Endeavor Air,-12.329999999999998
12658,12674,1,150,26.58,30.0,26.58,17.67,150,-8.91,False,LGA,Endeavor Air,-12.329999999999998
12662,12866,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,LGA,American Airlines Inc.,-15.0
12663,12866,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,LGA,American Airlines Inc.,-15.0
12667,12674,1,150,27.33,30.0,27.33,17.67,150,-9.65,False,LGA,Endeavor Air,-12.329999999999998
12668,14010,2,330,27.85,20.87,27.85,15.0,330,-12.85,False,LGA,Republic Airways,-5.870000000000001
12676,13108,1,150,22.12,30.0,22.12,15.0,150,-7.12,False,JFK,JetBlue Airways,-15.0
12678,13108,1,150,24.35,30.0,24.35,15.0,150,-9.35,False,JFK,JetBlue Airways,-15.0
12686,13120,1,150,22.9,30.0,22.9,15.0,150,-7.9,False,JFK,Delta Air Lines Inc,-15.0
12687,13179,1,150,24.14,30.0,15.0,30.0,150,15.0,False,SFO,Delta Air Lines Inc,0.0
12688,13120,1,150,22.9,30.0,22.9,15.0,150,-7.9,False,JFK,Delta Air Lines Inc,-15.0
12691,12782,1,150,22.9,30.0,22.9,15.0,150,-7.9,False,JFK,American Airlines Inc.,-15.0
12692,13108,1,150,25.21,30.0,25.21,15.0,150,-10.21,False,JFK,JetBlue Airways,-15.0
12693,12871,1,150,24.41,30.0,15.0,30.0,150,15.0,False,PHX,American Airlines Inc.,0.0
12697,13186,1,150,29.28,30.0,29.28,15.0,150,-14.28,False,MIA,Delta Air Lines Inc,-15.0
12698,13186,1,150,29.13,30.0,29.13,15.0,150,-14.13,False,MIA,Delta Air Lines Inc,-15.0
12699,13187,1,150,23.7,30.0,23.7,15.0,150,-8.7,False,MIA,Delta Air Lines Inc,-15.0
12700,13591,1,150,29.13,30.0,29.13,15.0,150,-14.13,False,DFW,Skywest Airlines Inc.,-15.0
12701,13591,1,150,26.29,30.0,26.29,15.0,150,-11.29,False,DFW,Skywest Airlines Inc.,-15.0
12704,12801,1,150,25.31,30.0,15.0,30.0,150,15.0,False,DFW,American Airlines Inc.,0.0
12705,13186,1,150,28.08,30.0,28.08,15.0,150,-13.08,False,MIA,Delta Air Lines Inc,-15.0
12707,13187,1,150,29.17,30.0,29.17,15.0,150,-14.17,False,MIA,Delta Air Lines Inc,-15.0
12708,13697,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,ORD,United Air Lines Inc.,-15.0
12714,12716,1,150,20.54,30.0,15.0,30.0,150,15.0,False,MCI,American Airlines Inc.,0.0
12720,13310,1,150,29.88,30.0,15.0,30.0,150,15.0,False,CLT,Frontier Airlines Inc.,0.0
12721,13591,1,150,27.67,30.0,27.67,15.0,150,-12.67,False,DFW,Skywest Airlines Inc.,-15.0
12726,12803,1,150,30.0,30.0,15.0,30.0,150,15.0,False,RDU,American Airlines Inc.,0.0
12729,13076,1,150,23.05,30.0,23.05,15.0,150,-8.05,False,MCO,JetBlue Airways,-15.0
12732,12831,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MCO,American Airlines Inc.,-15.0
12733,13933,1,150,25.0,30.0,25.0,15.0,150,-10.0,False,MCO,Southwest Airlines Co.,-15.0
12740,13270,1,150,30.0,30.0,15.0,30.0,150,15.0,False,JFK,Delta Air Lines Inc,0.0
12741,12775,1,150,29.78,30.0,29.78,15.0,150,-14.78,False,DFW,American Airlines Inc.,-15.0
12745,13591,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DFW,Skywest Airlines Inc.,-15.0
12757,13481,1,150,27.68,22.3,23.86,21.14,150,-2.72,False,DCA,PSA Airlines,-1.1600000000000001
12761,13186,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MIA,Delta Air Lines Inc,-15.0
12767,13591,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DFW,Skywest Airlines Inc.,-15.0
12769,13591,1,150,30.0,30.0,29.56,15.0,150,-14.56,False,DFW,Skywest Airlines Inc.,-15.0
12773,13429,1,150,26.76,30.0,26.76,15.0,150,-11.76,False,EWR,Spirit Air Lines,-15.0
12781,13187,2,330,21.89,30.0,21.89,15.0,330,-6.89,False,MIA,Delta Air Lines Inc,-15.0
12787,12775,1,150,27.52,30.0,27.52,15.0,150,-12.52,False,DFW,American Airlines Inc.,-15.0
12788,13591,1,150,27.02,30.0,27.02,15.0,150,-12.02,False,DFW,Skywest Airlines Inc.,-15.0
12790,13186,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MIA,Delta Air Lines Inc,-15.0
12791,13187,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MIA,Delta Air Lines Inc,-15.0
12796,13186,1,150,29.88,30.0,29.88,15.0,150,-14.88,False,MIA,Delta Air Lines Inc,-15.0
12806,13591,1,150,28.77,30.0,28.77,15.0,150,-13.77,False,DFW,Skywest Airlines Inc.,-15.0
12809,12769,1,150,22.89,30.0,15.44,29.56,150,14.12,False,MIA,American Airlines Inc.,-0.4400000000000013
12810,12775,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DFW,American Airlines Inc.,-15.0
12817,13601,2,330,24.68,21.12,24.68,20.32,330,-4.36,False,LAX,Skywest Airlines Inc.,-0.8000000000000007
12820,12866,1,150,26.76,30.0,26.76,15.0,150,-11.76,False,LGA,American Airlines Inc.,-15.0
12823,13591,1,150,28.35,30.0,28.35,15.0,150,-13.35,False,DFW,Skywest Airlines Inc.,-15.0
12825,13429,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,EWR,Spirit Air Lines,-15.0
12828,13591,1,150,29.37,30.0,29.37,15.0,150,-14.37,False,DFW,Skywest Airlines Inc.,-15.0
12834,13591,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DFW,Skywest Airlines Inc.,-15.0
12847,13591,1,150,28.35,30.0,28.35,15.0,150,-13.35,False,DFW,Skywest Airlines Inc.,-15.0
12850,13591,1,150,28.02,30.0,28.02,15.0,150,-13.02,False,DFW,Skywest Airlines Inc.,-15.0
12852,13208,1,150,21.87,30.0,15.0,30.0,150,15.0,False,DFW,Delta Air Lines Inc,0.0
12857,13591,1,150,28.8,30.0,28.8,15.0,150,-13.8,False,DFW,Skywest Airlines Inc.,-15.0
12859,13020,1,150,30.0,30.0,28.8,16.2,150,-12.6,False,EWR,JetBlue Airways,-13.8
12860,13392,1,150,25.69,27.79,17.21,27.79,150,10.58,False,DFW,American Eagle Airlines Inc.,0.0
12861,12853,1,150,25.19,30.0,25.19,19.81,150,-5.38,False,PHX,American Airlines Inc.,-10.190000000000001
12865,13591,1,150,29.52,30.0,29.52,15.0,150,-14.52,False,DFW,Skywest Airlines Inc.,-15.0
12866,12803,1,150,30.0,30.0,15.0,30.0,150,15.0,False,RDU,American Airlines Inc.,0.0
12868,13187,1,150,24.7,30.0,24.7,15.0,150,-9.7,False,MIA,Delta Air Lines Inc,-15.0
12869,13591,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DFW,Skywest Airlines Inc.,-15.0
12870,13969,1,150,29.08,30.0,29.08,15.0,150,-14.08,False,AUS,Southwest Airlines Co.,-15.0
12874,13933,1,150,27.13,30.0,27.13,15.0,150,-12.13,False,MCO,Southwest Airlines Co.,-15.0
12876,13129,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MCO,Delta Air Lines Inc,-15.0
12877,13933,1,150,26.76,30.0,26.76,15.0,150,-11.76,False,MCO,Southwest Airlines Co.,-15.0
12880,13591,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DFW,Skywest Airlines Inc.,-15.0
12881,12831,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MCO,American Airlines Inc.,-15.0
12886,12727,1,150,18.81,30.0,18.81,26.19,150,7.38,False,MIA,American Airlines Inc.,-3.8099999999999987
12887,12775,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DFW,American Airlines Inc.,-15.0
12902,12776,1,150,30.0,30.0,20.29,24.71,150,4.42,False,PHL,American Airlines Inc.,-5.289999999999999
12904,13543,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DEN,Skywest Airlines Inc.,-15.0
12906,13474,1,150,28.86,30.0,15.0,30.0,150,15.0,False,CLT,PSA Airlines,0.0
12907,13186,1,150,28.35,30.0,28.35,15.0,150,-13.35,False,MIA,Delta Air Lines Inc,-15.0
12910,13455,1,150,24.8,23.13,21.87,23.13,150,1.25,False,DFW,Spirit Air Lines,0.0
12912,13723,1,150,23.18,26.63,23.18,21.82,150,-1.37,False,LAX,United Air Lines Inc.,-4.809999999999999
12918,12835,1,150,29.81,30.0,15.0,30.0,150,15.0,False,CLT,American Airlines Inc.,0.0
12921,13365,2,330,23.25,30.0,15.0,30.0,330,15.0,False,ORD,American Eagle Airlines Inc.,0.0
12925,13163,2,330,24.16,30.0,15.0,30.0,330,15.0,False,DTW,Delta Air Lines Inc,0.0
12927,13591,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DFW,Skywest Airlines Inc.,-15.0
12933,13186,1,150,29.88,30.0,29.88,15.0,150,-14.88,False,MIA,Delta Air Lines Inc,-15.0
12934,13591,1,150,29.28,30.0,29.28,15.0,150,-14.28,False,DFW,Skywest Airlines Inc.,-15.0
12935,13591,1,150,27.99,30.0,27.99,15.0,150,-12.99,False,DFW,Skywest Airlines Inc.,-15.0
12937,13591,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DFW,Skywest Airlines Inc.,-15.0
12940,13591,1,150,29.75,30.0,29.75,15.0,150,-14.75,False,DFW,Skywest Airlines Inc.,-15.0
12942,12775,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DFW,American Airlines Inc.,-15.0
12946,13349,1,150,21.74,30.0,21.74,23.26,150,1.52,False,HNL,Hawaiian Airlines Inc.,-6.739999999999998
12949,13120,1,150,20.96,30.0,20.96,15.0,150,-5.96,False,JFK,Delta Air Lines Inc,-15.0
12950,13120,1,150,20.96,30.0,20.96,15.0,150,-5.96,False,JFK,Delta Air Lines Inc,-15.0
12951,13120,1,150,20.29,30.0,20.29,15.0,150,-5.29,False,JFK,Delta Air Lines Inc,-15.0
12952,13429,1,150,22.72,30.0,22.72,15.0,150,-7.72,False,EWR,Spirit Air Lines,-15.0
12953,13429,1,150,20.62,30.0,20.62,15.0,150,-5.62,False,EWR,Spirit Air Lines,-15.0
12954,13429,1,150,22.61,30.0,22.61,15.0,150,-7.61,False,EWR,Spirit Air Lines,-15.0
12955,13697,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,ORD,United Air Lines Inc.,-15.0
12957,13294,1,150,22.61,30.0,22.61,15.0,150,-7.61,False,BOS,Delta Air Lines Inc,-15.0
12958,12776,2,330,20.29,30.0,20.29,24.71,330,4.42,False,PHL,American Airlines Inc.,-5.289999999999999
12967,13271,1,150,30.0,30.0,15.0,30.0,150,15.0,False,SEA,Delta Air Lines Inc,0.0
12977,13969,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,AUS,Southwest Airlines Co.,-15.0
12980,13099,2,330,20.87,30.0,20.87,15.0,330,-5.87,False,MCO,JetBlue Airways,-15.0
12991,13743,1,150,30.0,27.08,30.0,15.0,150,-15.0,False,DEN,Southwest Airlines Co.,-12.079999999999998
13000,12685,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,LAX,American Airlines Inc.,-15.0
13001,14012,1,150,30.0,28.11,30.0,15.0,150,-15.0,False,LGA,Republic Airways,-13.11
13005,13120,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,JFK,Delta Air Lines Inc,-15.0
13006,13120,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,JFK,Delta Air Lines Inc,-15.0
13007,12782,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,JFK,American Airlines Inc.,-15.0
13008,13294,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,BOS,Delta Air Lines Inc,-15.0
13010,13294,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,BOS,Delta Air Lines Inc,-15.0
13011,13294,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,BOS,Delta Air Lines Inc,-15.0
13012,13120,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,JFK,Delta Air Lines Inc,-15.0
13014,13933,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MCO,Southwest Airlines Co.,-15.0
13016,13933,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MCO,Southwest Airlines Co.,-15.0
13018,13294,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,BOS,Delta Air Lines Inc,-15.0
13021,12829,1,150,30.0,30.0,15.0,30.0,150,15.0,False,MCO,American Airlines Inc.,0.0
13022,13429,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,EWR,Spirit Air Lines,-15.0
13023,13120,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,JFK,Delta Air Lines Inc,-15.0
13025,13120,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,JFK,Delta Air Lines Inc,-15.0
13026,13294,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,BOS,Delta Air Lines Inc,-15.0
13035,13034,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DEN,JetBlue Airways,-15.0
13040,13034,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,DEN,JetBlue Airways,-15.0
13044,13816,1,150,30.0,20.38,30.0,15.0,150,-15.0,False,DEN,Southwest Airlines Co.,-5.379999999999999
13050,13647,1,150,30.0,30.0,15.0,30.0,150,15.0,False,EWR,United Air Lines Inc.,0.0
13052,13816,1,150,30.0,20.38,30.0,15.0,150,-15.0,False,DEN,Southwest Airlines Co.,-5.379999999999999
13071,13180,1,150,30.0,30.0,15.0,30.0,150,15.0,False,BOS,Delta Air Lines Inc,0.0
13072,13063,1,150,30.0,30.0,29.66,15.34,150,-14.32,False,BNA,JetBlue Airways,-14.66
13073,13186,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MIA,Delta Air Lines Inc,-15.0
13077,12831,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MCO,American Airlines Inc.,-15.0
13078,12831,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MCO,American Airlines Inc.,-15.0
13086,13780,1,150,30.0,24.45,30.0,15.0,150,-15.0,False,MCO,Southwest Airlines Co.,-9.45
13094,13129,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MCO,Delta Air Lines Inc,-15.0
13097,13129,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MCO,Delta Air Lines Inc,-15.0
13100,13129,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MCO,Delta Air Lines Inc,-15.0
13101,12703,1,150,30.0,23.08,21.92,23.08,150,1.16,False,JFK,American Airlines Inc.,0.0
13102,13129,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MCO,Delta Air Lines Inc,-15.0
13109,13108,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,JFK,JetBlue Airways,-15.0
13110,13108,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,JFK,JetBlue Airways,-15.0
13111,13108,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,JFK,JetBlue Airways,-15.0
13112,13279,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,FLL,Delta Air Lines Inc,-15.0
13117,13120,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,JFK,Delta Air Lines Inc,-15.0
13118,13120,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,JFK,Delta Air Lines Inc,-15.0
13121,13120,1,150,26.69,30.0,26.69,15.0,150,-11.69,False,JFK,Delta Air Lines Inc,-15.0
13122,13207,1,150,30.0,30.0,15.0,30.0,150,15.0,False,SLC,Delta Air Lines Inc,0.0
13125,13943,1,150,24.73,22.65,22.35,22.65,150,0.3,False,ATL,Southwest Airlines Co.,0.0
13131,12983,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MSP,Alaska Airlines Inc.,-15.0
13134,13120,1,150,26.69,30.0,26.69,15.0,150,-11.69,False,JFK,Delta Air Lines Inc,-15.0
13138,12674,1,150,29.34,30.0,27.33,17.67,150,-9.65,False,LGA,Endeavor Air,-12.329999999999998
13139,13120,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,JFK,Delta Air Lines Inc,-15.0
13142,12866,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,LGA,American Airlines Inc.,-15.0
13144,13047,1,150,26.08,30.0,15.0,30.0,150,15.0,False,LGA,JetBlue Airways,0.0
13145,12901,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,BOS,American Airlines Inc.,-15.0
13156,12920,1,150,30.0,28.79,30.0,15.0,150,-15.0,False,LGA,American Airlines Inc.,-13.79
13165,13222,1,150,29.89,30.0,29.89,15.11,150,-14.78,False,BOS,Delta Air Lines Inc,-14.89
13167,13120,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,JFK,Delta Air Lines Inc,-15.0
13174,13099,2,330,30.0,30.0,30.0,15.0,330,-15.0,False,MCO,JetBlue Airways,-15.0
13175,12983,2,330,30.0,30.0,30.0,15.0,330,-15.0,False,MSP,Alaska Airlines Inc.,-15.0
13176,13794,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,HOU,Southwest Airlines Co.,-15.0
13180,13186,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MIA,Delta Air Lines Inc,-15.0
13181,13187,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MIA,Delta Air Lines Inc,-15.0
13182,13120,1,150,29.74,30.0,29.74,15.0,150,-14.74,False,JFK,Delta Air Lines Inc,-15.0
13189,13225,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MSP,Delta Air Lines Inc,-15.0
13191,12831,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MCO,American Airlines Inc.,-15.0
13196,13099,2,330,30.0,30.0,30.0,15.0,330,-15.0,False,MCO,JetBlue Airways,-15.0
13198,12983,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MSP,Alaska Airlines Inc.,-15.0
13201,12983,1,150,30.0,30.0,30.0,15.0,150,-15.0,False,MSP,Alaska Airlines Inc.,-15.0
