FlightDate,Airline,Dep_Airport,Arr_Airport,DepTime_label,Distance_type,Dep_Delay,Predicted_Delay,Delay_Probability,Buffer_No_Connections,Buffer_With_Connections,Residual_Delay_Baseline,Residual_Delay_Optimized,Cost_Baseline,Cost_Optimized,Cost_Saving,Has_Connection
2023-04-01,American Airlines Inc.,CLT,LGA,Evening,Short Haul,-4.0,42.96,0.5135,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-04-20,American Airlines Inc.,RNO,DFW,Afternoon,Short Haul,30.0,24.95,0.3335,24.95,24.95,30.0,5.05,90.0,40.11,49.89,True
2023-04-28,American Airlines Inc.,RNO,DFW,Afternoon,Short Haul,19.0,28.62,0.3771,28.62,28.62,19.0,0.0,57.0,28.62,28.38,True
2023-04-04,American Airlines Inc.,RSW,ORD,Afternoon,Short Haul,-6.0,29.39,0.3465,29.39,29.39,0.0,0.0,0.0,29.39,-29.39,False
2023-04-14,American Airlines Inc.,LGA,RDU,Afternoon,Short Haul,66.0,31.92,0.4211,30.0,30.0,66.0,36.0,198.0,138.0,60.0,False
2023-04-20,American Airlines Inc.,SAN,DFW,Afternoon,Short Haul,37.0,27.46,0.3409,27.46,27.46,37.0,9.54,111.0,56.08,54.92,True
2023-04-23,American Airlines Inc.,CMH,PHX,Morning,Medium Haul,-6.0,18.55,0.2435,18.55,15.0,0.0,0.0,0.0,15.0,-15.0,True
2023-04-28,American Airlines Inc.,DFW,IAH,Evening,Short Haul,27.0,35.32,0.4871,30.0,30.0,27.0,0.0,81.0,30.0,51.0,False
2023-04-22,American Airlines Inc.,MIA,LGA,Afternoon,Short Haul,24.0,31.39,0.445,30.0,30.0,24.0,0.0,72.0,30.0,42.0,False
2023-04-27,American Airlines Inc.,CHS,DCA,Evening,Short Haul,240.0,57.92,0.5314,30.0,30.0,240.0,210.0,720.0,660.0,60.0,False
2023-04-20,American Airlines Inc.,SJC,DFW,Afternoon,Short Haul,14.0,26.51,0.3284,26.51,26.51,14.0,0.0,42.0,26.51,15.49,True
2023-04-05,American Airlines Inc.,PHL,CMH,Evening,Short Haul,-8.0,27.24,0.3191,27.24,27.24,0.0,0.0,0.0,27.24,-27.24,False
2023-04-28,American Airlines Inc.,SLC,DFW,Morning,Short Haul,44.0,19.16,0.2253,19.16,15.0,44.0,29.0,132.0,102.0,30.0,True
2023-04-02,American Airlines Inc.,SLC,DFW,Afternoon,Short Haul,44.0,26.76,0.3487,26.76,26.76,44.0,17.24,132.0,78.48,53.52,True
2023-04-14,American Airlines Inc.,EYW,CLT,Afternoon,Short Haul,24.0,31.92,0.4019,30.0,30.0,24.0,0.0,72.0,30.0,42.0,True
2023-04-20,American Airlines Inc.,SNA,DFW,Afternoon,Short Haul,9.0,27.35,0.3331,27.35,27.35,9.0,0.0,27.0,27.35,-0.35,True
2023-04-03,American Airlines Inc.,ORD,PSP,Morning,Medium Haul,-5.0,20.79,0.2794,20.79,20.79,0.0,0.0,0.0,20.79,-20.79,False
2023-04-16,American Airlines Inc.,LAX,MIA,Afternoon,Medium Haul,3.0,31.17,0.3783,30.0,30.0,3.0,0.0,9.0,30.0,-21.0,False
2023-04-22,American Airlines Inc.,PHX,AUS,Afternoon,Short Haul,7.0,30.14,0.3882,30.0,30.0,7.0,0.0,21.0,30.0,-9.0,False
2023-04-05,American Airlines Inc.,LGA,ORD,Morning,Short Haul,-7.0,17.07,0.2013,17.07,17.07,0.0,0.0,0.0,17.07,-17.07,False
2023-04-15,American Airlines Inc.,DFW,LGA,Morning,Short Haul,3.0,22.4,0.2291,22.4,22.4,3.0,0.0,9.0,22.4,-13.4,True
2023-04-04,American Airlines Inc.,TPA,ORD,Afternoon,Short Haul,10.0,29.71,0.3584,29.71,29.71,10.0,0.0,30.0,29.71,0.29,False
2023-04-28,American Airlines Inc.,DFW,MFE,Evening,Short Haul,207.0,35.32,0.4871,30.0,30.0,207.0,177.0,621.0,561.0,60.0,False
2023-04-04,American Airlines Inc.,TUS,DFW,Afternoon,Short Haul,-5.0,27.9,0.347,27.9,27.9,0.0,0.0,0.0,27.9,-27.9,True
2023-04-26,American Airlines Inc.,MIA,DFW,Morning,Short Haul,10.0,25.19,0.2571,25.19,25.19,10.0,0.0,30.0,25.19,4.81,True
2023-04-10,American Airlines Inc.,AUS,SNA,Morning,Short Haul,-9.0,16.38,0.2261,16.38,16.38,0.0,0.0,0.0,16.38,-16.38,False
2023-04-07,American Airlines Inc.,DCA,CHS,Evening,Short Haul,-8.0,28.15,0.336,28.15,28.15,0.0,0.0,0.0,28.15,-28.15,False
2023-04-20,American Airlines Inc.,PHX,DFW,Afternoon,Short Haul,62.0,30.78,0.3814,30.0,30.0,62.0,32.0,186.0,126.0,60.0,True
2023-04-19,American Airlines Inc.,ORD,MSP,Evening,Short Haul,-1.0,30.07,0.3558,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-04-05,American Airlines Inc.,RSW,ORD,Morning,Short Haul,-4.0,20.07,0.2505,20.07,20.07,0.0,0.0,0.0,20.07,-20.07,False
2023-04-30,American Airlines Inc.,STT,JFK,Afternoon,Medium Haul,-5.0,37.93,0.4325,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-04-16,American Airlines Inc.,PHL,PBI,Evening,Short Haul,-3.0,35.05,0.367,30.0,29.24,0.0,0.0,0.0,29.24,-29.24,False
2023-04-05,American Airlines Inc.,CLT,CVG,Afternoon,Short Haul,0.0,28.73,0.3567,28.73,28.73,0.0,0.0,0.0,28.73,-28.73,False
2023-04-22,American Airlines Inc.,SNA,JFK,Afternoon,Medium Haul,17.0,36.17,0.4579,30.0,30.0,17.0,0.0,51.0,30.0,21.0,False
2023-04-09,American Airlines Inc.,DEN,MIA,Morning,Medium Haul,-4.0,17.6,0.2491,17.6,17.6,0.0,0.0,0.0,17.6,-17.6,False
2023-04-20,American Airlines Inc.,LAX,DFW,Afternoon,Short Haul,22.0,27.35,0.3458,27.35,27.35,22.0,0.0,66.0,27.35,38.65,True
2023-04-22,American Airlines Inc.,ALB,CLT,Morning,Short Haul,-7.0,21.05,0.2391,21.05,21.05,0.0,0.0,0.0,21.05,-21.05,False
2023-04-09,American Airlines Inc.,CLT,FLL,Afternoon,Short Haul,-3.0,23.54,0.3072,23.54,23.54,0.0,0.0,0.0,23.54,-23.54,False
2023-04-12,American Airlines Inc.,CLT,FLL,Afternoon,Short Haul,1.0,25.95,0.2982,25.95,25.95,1.0,0.0,3.0,25.95,-22.95,False
2023-04-26,American Airlines Inc.,MIA,AUS,Evening,Short Haul,150.0,37.07,0.3921,30.0,30.0,150.0,120.0,450.0,390.0,60.0,False
2023-04-06,American Airlines Inc.,CLT,GSO,Afternoon,Short Haul,29.0,31.12,0.4129,30.0,30.0,29.0,0.0,87.0,30.0,57.0,False
2023-04-30,American Airlines Inc.,AUS,JFK,Afternoon,Medium Haul,30.0,35.4,0.4598,30.0,30.0,30.0,0.0,90.0,30.0,60.0,False
2023-04-21,American Airlines Inc.,MCO,AUS,Evening,Short Haul,8.0,33.8,0.4222,30.0,30.0,8.0,0.0,24.0,30.0,-6.0,False
2023-04-20,American Airlines Inc.,BNA,DFW,Morning,Short Haul,16.0,20.64,0.2656,20.64,19.52,16.0,0.0,48.0,19.52,28.48,True
2023-04-13,American Airlines Inc.,ORD,MCO,Morning,Short Haul,97.0,24.87,0.2824,24.87,24.87,97.0,72.13,291.0,241.25,49.75,False
2023-04-09,American Airlines Inc.,DCA,DFW,Evening,Short Haul,-8.0,23.39,0.3353,23.39,23.39,0.0,0.0,0.0,23.39,-23.39,False
2023-04-23,American Airlines Inc.,SJU,ORD,Morning,Medium Haul,-2.0,29.38,0.3104,29.38,29.38,0.0,0.0,0.0,29.38,-29.38,False
2023-04-22,American Airlines Inc.,ORD,DCA,Morning,Short Haul,-9.0,20.98,0.2547,20.98,20.98,0.0,0.0,0.0,20.98,-20.98,False
2023-04-28,American Airlines Inc.,DCA,DFW,Afternoon,Short Haul,51.0,30.66,0.4356,30.0,30.0,51.0,21.0,153.0,93.0,60.0,True
2023-04-27,American Airlines Inc.,MIA,TPA,Afternoon,Short Haul,175.0,32.18,0.3984,30.0,30.0,175.0,145.0,525.0,465.0,60.0,False
2023-04-04,American Airlines Inc.,LAX,ORD,Evening,Medium Haul,137.0,35.24,0.4277,30.0,30.0,137.0,107.0,411.0,351.0,60.0,False
2023-04-22,American Airlines Inc.,TPA,CLT,Morning,Short Haul,-8.0,24.12,0.2672,24.12,24.12,0.0,0.0,0.0,24.12,-24.12,False
2023-04-06,American Airlines Inc.,CLT,LGA,Morning,Short Haul,0.0,24.18,0.2016,24.18,24.18,0.0,0.0,0.0,24.18,-24.18,True
2023-04-30,American Airlines Inc.,ORD,LGA,Afternoon,Short Haul,30.0,28.77,0.4993,28.77,28.77,30.0,1.23,90.0,32.47,57.53,False
2023-04-15,American Airlines Inc.,SFO,MIA,Morning,Medium Haul,-5.0,18.69,0.2241,18.69,18.69,0.0,0.0,0.0,18.69,-18.69,True
2023-04-26,American Airlines Inc.,SJC,DFW,Afternoon,Short Haul,71.0,28.95,0.3657,28.95,19.08,71.0,51.92,213.0,174.83,38.17,True
2023-04-30,American Airlines Inc.,CLT,LGA,Afternoon,Short Haul,103.0,28.34,0.5078,28.34,28.34,103.0,74.66,309.0,252.33,56.67,False
2023-04-20,American Airlines Inc.,LGA,ORD,Evening,Short Haul,17.0,23.89,0.3144,23.89,23.89,17.0,0.0,51.0,23.89,27.11,False
2023-04-22,American Airlines Inc.,ORD,LGA,Afternoon,Short Haul,75.0,28.12,0.3622,28.12,28.12,75.0,46.88,225.0,168.75,56.25,False
2023-04-26,American Airlines Inc.,PHX,SBP,Evening,Short Haul,22.0,36.25,0.4123,30.0,30.0,22.0,0.0,66.0,30.0,36.0,False
2023-04-05,American Airlines Inc.,CLT,CHS,Evening,Short Haul,-3.0,28.21,0.3696,28.21,28.21,0.0,0.0,0.0,28.21,-28.21,False
2023-04-02,American Airlines Inc.,SMF,DFW,Morning,Short Haul,-2.0,18.03,0.2186,18.03,18.03,0.0,0.0,0.0,18.03,-18.03,True
2023-04-28,American Airlines Inc.,MCO,DFW,Afternoon,Short Haul,-3.0,31.24,0.4224,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-04-26,American Airlines Inc.,PHL,MCO,Morning,Short Haul,-3.0,17.51,0.2081,17.51,17.51,0.0,0.0,0.0,17.51,-17.51,False
2023-04-30,American Airlines Inc.,PHL,MCO,Morning,Short Haul,-5.0,25.88,0.2618,25.88,25.88,0.0,0.0,0.0,25.88,-25.88,True
2023-04-20,American Airlines Inc.,SNA,ORD,Afternoon,Medium Haul,20.0,35.48,0.4291,30.0,30.0,20.0,0.0,60.0,30.0,30.0,True
2023-04-06,American Airlines Inc.,BOS,LAX,Evening,Medium Haul,-5.0,26.85,0.3951,26.85,26.85,0.0,0.0,0.0,26.85,-26.85,False
2023-04-20,American Airlines Inc.,MFE,DFW,Afternoon,Short Haul,81.0,33.43,0.4102,30.0,30.0,81.0,51.0,243.0,183.0,60.0,True
2023-04-02,American Airlines Inc.,MSN,DFW,Afternoon,Short Haul,64.0,28.8,0.3624,28.8,28.8,64.0,35.2,192.0,134.4,57.6,True
2023-04-21,American Airlines Inc.,DFW,BHM,Evening,Short Haul,23.0,31.83,0.3903,30.0,30.0,23.0,0.0,69.0,30.0,39.0,False
2023-04-28,American Airlines Inc.,AUS,DFW,Afternoon,Short Haul,28.0,30.2,0.4443,30.0,30.0,28.0,0.0,84.0,30.0,54.0,True
2023-04-06,American Airlines Inc.,ORF,CLT,Afternoon,Short Haul,14.0,29.62,0.4417,29.62,29.62,14.0,0.0,42.0,29.62,12.38,False
2023-04-14,American Airlines Inc.,CLT,OMA,Evening,Short Haul,-8.0,37.34,0.5082,30.0,15.0,0.0,0.0,0.0,15.0,-15.0,False
2023-04-15,American Airlines Inc.,DFW,SNA,Evening,Short Haul,-5.0,37.02,0.4364,30.0,22.4,0.0,0.0,0.0,22.4,-22.4,False
2023-04-02,American Airlines Inc.,EWR,DFW,Afternoon,Short Haul,114.0,31.11,0.3954,30.0,30.0,114.0,84.0,342.0,282.0,60.0,True
2023-04-20,American Airlines Inc.,LAX,ORD,Morning,Medium Haul,-5.0,18.68,0.2343,18.68,18.68,0.0,0.0,0.0,18.68,-18.68,True
2023-04-20,American Airlines Inc.,DFW,LIT,Afternoon,Short Haul,7.0,37.08,0.5027,30.0,30.0,7.0,0.0,21.0,30.0,-9.0,False
2023-04-27,American Airlines Inc.,DFW,LIT,Afternoon,Short Haul,16.0,27.58,0.3592,27.58,27.58,16.0,0.0,48.0,27.58,20.42,False
2023-04-30,American Airlines Inc.,DCA,LAX,Morning,Medium Haul,151.0,32.14,0.3081,30.0,30.0,151.0,121.0,453.0,393.0,60.0,False
2023-04-14,American Airlines Inc.,MIA,RDU,Evening,Short Haul,1.0,50.6,0.5425,30.0,15.0,1.0,0.0,3.0,15.0,-12.0,False
2023-04-10,American Airlines Inc.,STX,MIA,Afternoon,Short Haul,-10.0,31.09,0.3618,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-04-13,American Airlines Inc.,ABQ,DFW,Afternoon,Short Haul,7.0,27.39,0.3422,27.39,27.39,7.0,0.0,21.0,27.39,-6.39,False
2023-04-27,American Airlines Inc.,CLT,EYW,Evening,Short Haul,203.0,57.49,0.5015,30.0,30.0,203.0,173.0,609.0,549.0,60.0,False
2023-04-01,American Airlines Inc.,DFW,JFK,Afternoon,Short Haul,103.0,29.04,0.3615,29.04,29.04,103.0,73.96,309.0,250.91,58.09,True
2023-04-05,American Airlines Inc.,DFW,AUS,Morning,Short Haul,-9.0,24.84,0.2929,24.84,24.84,0.0,0.0,0.0,24.84,-24.84,False
2023-04-14,American Airlines Inc.,ORD,LAX,Afternoon,Medium Haul,54.0,34.47,0.455,30.0,30.0,54.0,24.0,162.0,102.0,60.0,False
2023-04-19,American Airlines Inc.,DFW,OKC,Evening,Short Haul,44.0,36.01,0.4198,30.0,30.0,44.0,14.0,132.0,72.0,60.0,False
2023-04-08,American Airlines Inc.,ORD,DEN,Afternoon,Short Haul,-9.0,24.77,0.3238,24.77,24.77,0.0,0.0,0.0,24.77,-24.77,True
2023-04-24,American Airlines Inc.,MIA,LGA,Evening,Short Haul,63.0,59.82,0.6486,30.0,30.0,63.0,33.0,189.0,129.0,60.0,False
2023-04-17,American Airlines Inc.,DFW,FLL,Morning,Short Haul,-2.0,20.45,0.2501,20.45,20.45,0.0,0.0,0.0,20.45,-20.45,False
2023-04-23,American Airlines Inc.,MIA,STT,Afternoon,Short Haul,-1.0,31.48,0.4111,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-04-10,American Airlines Inc.,STT,MIA,Afternoon,Short Haul,-10.0,31.93,0.3825,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-04-13,American Airlines Inc.,STT,MIA,Afternoon,Short Haul,-11.0,31.28,0.3914,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-04-17,American Airlines Inc.,PHL,FLL,Morning,Short Haul,-5.0,20.27,0.2151,20.27,20.27,0.0,0.0,0.0,20.27,-20.27,False
2023-04-20,American Airlines Inc.,PSP,ORD,Afternoon,Medium Haul,17.0,36.58,0.4659,30.0,30.0,17.0,0.0,51.0,30.0,21.0,True
2023-04-17,American Airlines Inc.,ORD,FLL,Morning,Short Haul,2.0,20.86,0.2045,20.86,20.86,2.0,0.0,6.0,20.86,-14.86,False
2023-04-17,American Airlines Inc.,DFW,FLL,Morning,Short Haul,8.0,20.45,0.2501,20.45,20.45,8.0,0.0,24.0,20.45,3.55,False
2023-04-02,American Airlines Inc.,SDF,DFW,Afternoon,Short Haul,156.0,28.35,0.3474,28.35,28.35,156.0,127.65,468.0,411.3,56.7,True
2023-04-27,American Airlines Inc.,DFW,SBA,Evening,Short Haul,39.0,30.53,0.3816,30.0,30.0,39.0,9.0,117.0,57.0,60.0,False
2023-04-28,American Airlines Inc.,DFW,SBA,Evening,Short Haul,135.0,35.32,0.4871,30.0,15.0,135.0,120.0,405.0,375.0,30.0,False
2023-04-29,American Airlines Inc.,DFW,SBA,Evening,Short Haul,30.0,35.48,0.4231,30.0,30.0,30.0,0.0,90.0,30.0,60.0,False
2023-04-29,American Airlines Inc.,IAH,ORD,Morning,Short Haul,-10.0,21.1,0.2389,21.1,21.1,0.0,0.0,0.0,21.1,-21.1,False
2023-04-12,American Airlines Inc.,BOS,MIA,Afternoon,Short Haul,12.0,27.59,0.3545,27.59,27.59,12.0,0.0,36.0,27.59,8.41,True
2023-04-05,American Airlines Inc.,BOS,ORD,Morning,Short Haul,-3.0,18.53,0.2006,18.53,18.53,0.0,0.0,0.0,18.53,-18.53,False
2023-04-19,American Airlines Inc.,DFW,MCI,Evening,Short Haul,34.0,36.01,0.4198,30.0,30.0,34.0,4.0,102.0,42.0,60.0,False
2023-04-02,American Airlines Inc.,AGS,DFW,Afternoon,Short Haul,19.0,28.56,0.3786,28.56,28.56,19.0,0.0,57.0,28.56,28.44,True
2023-04-07,American Airlines Inc.,DFW,AGS,Afternoon,Short Haul,-7.0,24.75,0.3334,24.75,24.75,0.0,0.0,0.0,24.75,-24.75,False
2023-04-22,American Airlines Inc.,DFW,JFK,Afternoon,Short Haul,5.0,28.14,0.3401,28.14,28.14,5.0,0.0,15.0,28.14,-13.14,False
2023-04-15,American Airlines Inc.,BWI,DFW,Afternoon,Short Haul,180.0,47.45,0.5426,30.0,22.6,180.0,157.4,540.0,494.8,45.2,True
2023-04-15,American Airlines Inc.,DFW,BWI,Morning,Short Haul,0.0,22.4,0.2291,22.4,22.4,0.0,0.0,0.0,22.4,-22.4,True
2023-04-20,American Airlines Inc.,DFW,SAT,Afternoon,Short Haul,85.0,37.08,0.5027,30.0,26.35,85.0,58.65,255.0,202.31,52.69,False
2023-04-28,American Airlines Inc.,DCA,PBI,Afternoon,Short Haul,10.0,30.66,0.4356,30.0,30.0,10.0,0.0,30.0,30.0,0.0,False
2023-04-09,American Airlines Inc.,CLT,MIA,Afternoon,Short Haul,-6.0,23.54,0.3072,23.54,23.54,0.0,0.0,0.0,23.54,-23.54,False
2023-04-10,American Airlines Inc.,CLT,MIA,Afternoon,Short Haul,4.0,24.55,0.2954,24.55,24.55,4.0,0.0,12.0,24.55,-12.55,False
2023-04-27,American Airlines Inc.,DFW,PNS,Morning,Short Haul,9.0,19.82,0.2317,19.82,19.82,9.0,0.0,27.0,19.82,7.18,False
2023-04-12,American Airlines Inc.,DEN,CLT,Afternoon,Short Haul,-7.0,27.85,0.3212,27.85,27.85,0.0,0.0,0.0,27.85,-27.85,False
2023-04-26,American Airlines Inc.,SJU,DFW,Morning,Medium Haul,51.0,27.6,0.3303,27.6,27.6,51.0,23.4,153.0,97.8,55.2,True
2023-04-05,American Airlines Inc.,DFW,LGA,Afternoon,Short Haul,46.0,32.81,0.4242,30.0,15.49,46.0,30.51,138.0,107.02,30.98,False
2023-04-02,American Airlines Inc.,ELP,DFW,Afternoon,Short Haul,49.0,30.81,0.388,30.0,30.0,49.0,19.0,147.0,87.0,60.0,True
2023-04-28,American Airlines Inc.,RIC,DFW,Afternoon,Short Haul,82.0,30.48,0.4358,30.0,30.0,82.0,52.0,246.0,186.0,60.0,True
2023-04-11,American Airlines Inc.,PHX,BUR,Evening,Short Haul,123.0,39.59,0.3872,30.0,30.0,123.0,93.0,369.0,309.0,60.0,False
2023-04-12,American Airlines Inc.,DFW,FLL,Afternoon,Short Haul,-2.0,29.5,0.3559,29.5,29.5,0.0,0.0,0.0,29.5,-29.5,False
2023-04-10,American Airlines Inc.,SJU,MIA,Afternoon,Short Haul,-3.0,30.52,0.3421,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-04-22,American Airlines Inc.,SJU,MIA,Afternoon,Short Haul,38.0,32.71,0.4527,30.0,30.0,38.0,8.0,114.0,54.0,60.0,False
2023-04-16,American Airlines Inc.,ORD,PBI,Afternoon,Short Haul,-2.0,27.49,0.3777,27.49,27.49,0.0,0.0,0.0,27.49,-27.49,False
2023-04-27,American Airlines Inc.,PHX,SBA,Morning,Short Haul,109.0,26.23,0.2788,26.23,26.23,109.0,82.77,327.0,274.55,52.45,False
2023-04-28,American Airlines Inc.,JAX,DFW,Afternoon,Short Haul,25.0,30.72,0.3958,30.0,30.0,25.0,0.0,75.0,30.0,45.0,True
2023-04-28,American Airlines Inc.,SNA,DFW,Morning,Short Haul,31.0,20.69,0.2359,20.69,15.0,31.0,16.0,93.0,63.0,30.0,True
2023-04-20,American Airlines Inc.,BOS,AUS,Evening,Medium Haul,-4.0,26.41,0.3855,26.41,26.41,0.0,0.0,0.0,26.41,-26.41,False
2023-04-10,American Airlines Inc.,CLT,LAS,Evening,Medium Haul,20.0,22.73,0.3708,22.73,22.73,20.0,0.0,60.0,22.73,37.27,False
2023-04-28,American Eagle Airlines Inc.,DCA,CMH,Afternoon,Short Haul,11.0,31.95,0.4351,30.0,30.0,11.0,0.0,33.0,30.0,3.0,False
2023-04-28,American Eagle Airlines Inc.,RDU,MIA,Morning,Short Haul,0.0,24.15,0.2734,24.15,15.0,0.0,0.0,0.0,15.0,-15.0,True
2023-04-20,American Eagle Airlines Inc.,SDF,DFW,Afternoon,Short Haul,59.0,29.42,0.4064,29.42,29.42,59.0,29.58,177.0,118.17,58.83,True
2023-04-28,American Eagle Airlines Inc.,MIA,AUS,Afternoon,Short Haul,69.0,31.28,0.4032,30.0,30.0,69.0,39.0,207.0,147.0,60.0,True
2023-04-14,American Eagle Airlines Inc.,DFW,MHK,Evening,Short Haul,72.0,40.75,0.4719,30.0,15.0,72.0,57.0,216.0,186.0,30.0,False
2023-04-04,American Eagle Airlines Inc.,RIC,ORD,Afternoon,Short Haul,59.0,27.91,0.3381,27.91,27.91,59.0,31.09,177.0,121.18,55.82,False
2023-04-05,American Eagle Airlines Inc.,DFW,CLL,Evening,Short Haul,41.0,34.22,0.4501,30.0,15.0,41.0,26.0,123.0,93.0,30.0,False
2023-04-26,American Eagle Airlines Inc.,DFW,CLL,Evening,Short Haul,40.0,37.93,0.5475,30.0,25.92,40.0,14.08,120.0,68.17,51.83,False
2023-04-05,American Eagle Airlines Inc.,GSO,ORD,Morning,Short Haul,-5.0,20.65,0.2657,20.65,20.65,0.0,0.0,0.0,20.65,-20.65,False
2023-04-30,American Eagle Airlines Inc.,SAV,MIA,Morning,Short Haul,132.0,40.41,0.3527,30.0,30.0,132.0,102.0,396.0,336.0,60.0,True
2023-04-30,American Eagle Airlines Inc.,CHS,MIA,Morning,Short Haul,-4.0,31.98,0.3274,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-04-20,American Eagle Airlines Inc.,LIT,ORD,Morning,Short Haul,22.0,27.37,0.3148,27.37,27.37,22.0,0.0,66.0,27.37,38.63,True
2023-04-05,American Eagle Airlines Inc.,CMH,ORD,Morning,Short Haul,0.0,26.75,0.2935,26.75,26.75,0.0,0.0,0.0,26.75,-26.75,False
2023-04-02,American Eagle Airlines Inc.,DAB,DFW,Afternoon,Short Haul,0.0,28.0,0.3715,28.0,28.0,0.0,0.0,0.0,28.0,-28.0,True
2023-04-20,American Eagle Airlines Inc.,FSM,DFW,Evening,Short Haul,36.0,42.18,0.6113,30.0,30.0,36.0,6.0,108.0,48.0,60.0,False
2023-04-05,American Eagle Airlines Inc.,SDF,DFW,Morning,Short Haul,-2.0,23.68,0.2662,23.68,15.0,0.0,0.0,0.0,15.0,-15.0,True
2023-04-13,American Eagle Airlines Inc.,MSY,MIA,Afternoon,Short Haul,23.0,26.81,0.38,26.81,26.81,23.0,0.0,69.0,26.81,42.19,False
2023-04-02,American Eagle Airlines Inc.,JAN,DFW,Afternoon,Short Haul,0.0,25.8,0.3458,25.8,25.8,0.0,0.0,0.0,25.8,-25.8,True
2023-04-20,American Eagle Airlines Inc.,GJT,DFW,Afternoon,Short Haul,74.0,23.52,0.3219,23.52,23.52,74.0,50.48,222.0,174.96,47.04,True
2023-04-20,American Eagle Airlines Inc.,HSV,DFW,Afternoon,Short Haul,157.0,29.31,0.3734,29.31,29.31,157.0,127.69,471.0,412.37,58.63,True
2023-04-12,American Eagle Airlines Inc.,JAX,MIA,Afternoon,Short Haul,35.0,28.03,0.3621,28.03,28.03,35.0,6.97,105.0,48.93,56.07,True
2023-04-07,American Eagle Airlines Inc.,MIA,AGS,Afternoon,Short Haul,-9.0,30.01,0.4119,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-04-10,American Eagle Airlines Inc.,SDF,MIA,Afternoon,Short Haul,-7.0,22.23,0.252,22.23,22.23,0.0,0.0,0.0,22.23,-22.23,False
2023-04-16,American Eagle Airlines Inc.,ORF,MIA,Afternoon,Short Haul,-6.0,28.81,0.3801,28.81,28.81,0.0,0.0,0.0,28.81,-28.81,False
2023-04-20,American Eagle Airlines Inc.,PIA,DFW,Afternoon,Short Haul,88.0,36.33,0.535,30.0,30.0,88.0,58.0,264.0,204.0,60.0,True
2023-04-22,American Eagle Airlines Inc.,SAV,MIA,Afternoon,Short Haul,7.0,32.73,0.5164,30.0,30.0,7.0,0.0,21.0,30.0,-9.0,False
2023-04-20,American Eagle Airlines Inc.,SGF,ORD,Morning,Short Haul,-3.0,27.0,0.3088,27.0,27.0,0.0,0.0,0.0,27.0,-27.0,True
2023-04-28,American Eagle Airlines Inc.,SGF,CLT,Afternoon,Short Haul,57.0,26.02,0.3562,26.02,26.02,57.0,30.98,171.0,118.97,52.03,False
2023-04-01,American Eagle Airlines Inc.,DFW,BRO,Evening,Short Haul,-2.0,29.51,0.3517,29.51,29.51,0.0,0.0,0.0,29.51,-29.51,False
2023-04-13,American Eagle Airlines Inc.,MIA,PNS,Afternoon,Short Haul,-3.0,30.09,0.4007,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-04-23,American Eagle Airlines Inc.,DFW,CRP,Morning,Short Haul,-10.0,17.29,0.2233,17.29,17.29,0.0,0.0,0.0,17.29,-17.29,False
2023-04-20,American Eagle Airlines Inc.,DFW,AUS,Evening,Short Haul,240.0,58.85,0.6262,30.0,15.0,240.0,225.0,720.0,690.0,30.0,False
2023-04-02,American Eagle Airlines Inc.,SGF,DFW,Morning,Short Haul,240.0,26.77,0.2278,26.77,22.82,240.0,217.18,720.0,674.36,45.64,True
2023-04-26,American Eagle Airlines Inc.,PHX,SBA,Evening,Short Haul,0.0,33.25,0.4117,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-04-28,American Eagle Airlines Inc.,PHX,SBA,Evening,Short Haul,57.0,34.97,0.4283,30.0,30.0,57.0,27.0,171.0,111.0,60.0,False
2023-04-29,American Eagle Airlines Inc.,PHX,SBA,Evening,Short Haul,0.0,34.04,0.409,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-04-04,American Eagle Airlines Inc.,GSP,ORD,Morning,Short Haul,190.0,20.38,0.2678,20.38,20.38,190.0,169.62,570.0,529.23,40.77,True
2023-04-20,American Eagle Airlines Inc.,GSP,ORD,Morning,Short Haul,13.0,20.37,0.2508,20.37,20.37,13.0,0.0,39.0,20.37,18.63,True
2023-04-05,American Eagle Airlines Inc.,DFW,MEM,Morning,Short Haul,58.0,24.28,0.3006,24.28,24.28,58.0,33.72,174.0,125.45,48.55,False
2023-04-05,American Eagle Airlines Inc.,RDU,AUS,Morning,Short Haul,-5.0,20.11,0.2433,20.11,20.11,0.0,0.0,0.0,20.11,-20.11,False
2023-04-10,American Eagle Airlines Inc.,CHS,MIA,Morning,Short Haul,7.0,22.58,0.2194,22.58,22.58,7.0,0.0,21.0,22.58,-1.58,False
